Date,Day,Opening_Stock,MS_Sold,HSD1_Sold,HSD2_Sold,HSD3_Sold,Total_Sold,Closing_Stock,Cash,Online,Card,Dip,Refill_Required,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Is_Weekend,Day_Num,Target,Stock_Ratio,Rolling_7d_Sales,Rolling_3d_Sales,Prev_Closing,Prev_Total_Sold,Days_Since_Refill,Is_Festival_Month,Is_Monsoon_Month,Is_Summer_Month
2011-05-21,Saturday,12000,616,2014,1597,687,4914,7086,214800,166635,94055,59,No,2011,5,5,141,20,2,1,5,0,0.5905,4858.0,4998.0,0.0,5017.0,1,0,0,1
2011-05-22,Sunday,7086,764,2258,1816,1190,6028,1058,230672,175901,132217,8,Yes,2011,5,6,142,20,2,1,6,1,0.0882,4971.0,5320.0,7086.0,4914.0,0,0,0,1
2011-05-23,Monday,12000,562,1704,1385,783,4434,7566,198370,133983,101882,63,No,2011,5,0,143,21,2,0,0,0,0.6305,5011.0,5125.0,1058.0,6028.0,1,0,0,1
2011-05-24,Tuesday,7566,549,1810,1431,807,4597,2969,197943,159426,110399,24,No,2011,5,1,144,21,2,0,1,0,0.2474,4927.0,5020.0,7566.0,4434.0,2,0,0,1
2011-05-25,Wednesday,2969,583,1671,1468,743,4465,0,198875,132114,101946,1,Yes,2011,5,2,145,21,2,0,2,1,0.0,4931.0,4499.0,2969.0,4597.0,0,0,0,1
2011-05-26,Thursday,12000,532,1467,1194,985,4178,7822,198095,138025,79875,65,No,2011,5,3,146,21,2,0,3,0,0.6518,4805.0,4413.0,0.0,4465.0,1,0,0,1
2011-05-27,Friday,7822,733,2316,1620,1096,5765,2057,240459,181218,146640,17,No,2011,5,4,147,21,2,0,4,0,0.1714,4912.0,4803.0,7822.0,4178.0,2,0,0,1
2011-05-28,Saturday,2057,748,2212,1739,1476,6175,0,264437,182373,154094,1,Yes,2011,5,5,148,21,2,1,5,1,0.0,5092.0,5373.0,2057.0,5765.0,0,0,0,1
2011-05-29,Sunday,12000,701,1970,1735,1114,5520,6480,235093,184041,119290,54,No,2011,5,6,149,21,2,1,6,0,0.54,5019.0,5820.0,0.0,6175.0,1,0,0,1
2011-05-30,Monday,6480,510,1533,1257,963,4263,2217,201977,124329,106892,18,No,2011,5,0,150,22,2,0,0,0,0.1848,4995.0,5319.0,6480.0,5520.0,2,0,0,1
2011-05-31,Tuesday,2217,636,1776,1420,839,4671,0,203754,144077,90067,1,Yes,2011,5,1,151,22,2,0,1,1,0.0,5005.0,4818.0,2217.0,4263.0,0,0,0,1
2011-06-01,Wednesday,12000,482,1581,1114,703,3880,8120,181147,120004,88655,67,No,2011,6,2,152,22,2,0,2,0,0.6767,4922.0,4271.0,0.0,4671.0,1,0,1,0
2011-06-02,Thursday,8120,440,1222,1032,783,3477,4643,149773,114350,61653,38,No,2011,6,3,153,22,2,0,3,0,0.3869,4822.0,4009.0,8120.0,3880.0,2,0,1,0
2011-06-03,Friday,4643,600,1824,1310,732,4466,177,201813,125750,93598,1,Yes,2011,6,4,154,22,2,0,4,1,0.0148,4636.0,3941.0,4643.0,3477.0,0,0,1,0
2011-06-04,Saturday,12000,560,1731,1324,976,4591,7409,181542,128926,96650,61,No,2011,6,5,155,22,2,1,5,0,0.6174,4410.0,4178.0,177.0,4466.0,1,0,1,0
2011-06-05,Sunday,7409,499,1730,1363,821,4413,2996,187608,142484,81733,24,No,2011,6,6,156,22,2,1,6,0,0.2497,4252.0,4490.0,7409.0,4591.0,2,0,1,0
2011-06-06,Monday,2996,462,1361,1089,942,3854,0,169238,120802,95873,1,Yes,2011,6,0,157,23,2,0,0,1,0.0,4193.0,4286.0,2996.0,4413.0,0,0,1,0
2011-06-07,Tuesday,12000,499,1540,1113,908,4060,7940,170374,135035,92009,66,No,2011,6,1,158,23,2,0,1,0,0.6617,4106.0,4109.0,0.0,3854.0,1,0,1,0
2011-06-08,Wednesday,7940,476,1435,1228,771,3910,4030,167906,113277,81467,33,No,2011,6,2,159,23,2,0,2,0,0.3358,4110.0,3941.0,7940.0,4060.0,2,0,1,0
2011-06-09,Thursday,4030,404,1350,984,874,3612,418,158222,100260,84712,3,Yes,2011,6,3,160,23,2,0,3,1,0.0348,4129.0,3861.0,4030.0,3910.0,0,0,1,0
2011-06-10,Friday,12000,440,1383,1099,456,3378,8622,150241,97318,75283,71,No,2011,6,4,161,23,2,0,4,0,0.7185,3974.0,3633.0,418.0,3612.0,1,0,1,0
2011-06-11,Saturday,8622,549,1850,1688,1109,5196,3426,228881,152577,101087,28,No,2011,6,5,162,23,2,1,5,0,0.2855,4060.0,4062.0,8622.0,3378.0,2,0,1,0
2011-06-12,Sunday,3426,613,1779,1317,976,4685,0,196030,144753,99767,1,Yes,2011,6,6,163,23,2,1,6,1,0.0,4099.0,4420.0,3426.0,5196.0,0,0,1,0
2011-06-13,Monday,12000,435,1299,1068,626,3428,8572,141121,98834,72014,71,No,2011,6,0,164,24,2,0,0,0,0.7143,4038.0,4436.0,0.0,4685.0,1,0,1,0
2011-06-14,Tuesday,8572,393,1273,1138,665,3469,5103,150664,106207,67547,42,No,2011,6,1,165,24,2,0,1,0,0.4252,3954.0,3861.0,8572.0,3428.0,2,0,1,0
2011-06-15,Wednesday,5103,394,1104,900,735,3133,1970,135190,99873,55064,16,Yes,2011,6,2,166,24,2,0,2,1,0.1642,3843.0,3343.0,5103.0,3469.0,0,0,1,0
2011-06-16,Thursday,12000,372,1380,1125,765,3642,8358,151298,109346,66596,69,No,2011,6,3,167,24,2,0,3,0,0.6965,3847.0,3415.0,1970.0,3133.0,1,0,1,0
2011-06-17,Friday,8358,504,1654,1224,861,4243,4115,176574,133708,81370,34,No,2011,6,4,168,24,2,0,4,0,0.3429,3971.0,3673.0,8358.0,3642.0,2,0,1,0
2011-06-18,Saturday,4115,685,1865,1579,869,4998,0,223247,181725,98964,1,Yes,2011,6,5,169,24,2,1,5,1,0.0,3943.0,4294.0,4115.0,4243.0,0,0,1,0
2011-06-19,Sunday,12000,553,1661,1508,869,4591,7409,179686,151816,91157,61,No,2011,6,6,170,24,2,1,6,0,0.6174,3929.0,4611.0,0.0,4998.0,1,0,1,0
2011-06-20,Monday,7409,481,1590,1102,716,3889,3520,172549,109003,75925,29,No,2011,6,0,171,25,2,0,0,0,0.2933,3995.0,4493.0,7409.0,4591.0,2,0,1,0
2011-06-21,Tuesday,3520,492,1443,1107,883,3925,0,172594,116795,84535,1,Yes,2011,6,1,172,25,2,0,1,1,0.0,4060.0,4135.0,3520.0,3889.0,0,0,1,0
2011-06-22,Wednesday,12000,428,1311,1078,592,3409,8591,141342,109071,71420,71,No,2011,6,2,173,25,2,0,2,0,0.7159,4100.0,3741.0,0.0,3925.0,1,0,1,0
2011-06-23,Thursday,8591,407,1387,1197,804,3795,4796,168203,116228,76138,39,No,2011,6,3,174,25,2,0,3,0,0.3997,4121.0,3710.0,8591.0,3409.0,2,0,1,0
2011-06-24,Friday,4796,533,1474,1183,799,3989,807,183615,137602,88792,6,Yes,2011,6,4,175,25,2,0,4,1,0.0672,4085.0,3731.0,4796.0,3795.0,0,0,1,0
2011-06-25,Saturday,12000,551,1701,1434,919,4605,7395,186150,149792,92599,61,No,2011,6,5,176,25,2,1,5,0,0.6162,4029.0,4130.0,807.0,3989.0,1,0,1,0
2011-06-26,Sunday,7395,467,1705,1430,1060,4662,2733,191509,146529,118227,22,No,2011,6,6,177,25,2,1,6,0,0.2278,4039.0,4419.0,7395.0,4605.0,2,0,1,0
2011-06-27,Monday,2733,347,1109,903,806,3165,0,136825,107813,68272,1,Yes,2011,6,0,178,26,2,0,0,1,0.0,3936.0,4144.0,2733.0,4662.0,0,0,1,0
2011-06-28,Tuesday,12000,341,1295,1046,560,3242,8758,134305,98512,61459,72,No,2011,6,1,179,26,2,0,1,0,0.7298,3838.0,3690.0,0.0,3165.0,1,0,1,0
2011-06-29,Wednesday,8758,487,1408,1177,886,3958,4800,173664,117747,83534,40,No,2011,6,2,180,26,2,0,2,0,0.4,3917.0,3455.0,8758.0,3242.0,2,0,1,0
2011-06-30,Thursday,4800,456,1486,1187,674,3803,997,160130,124532,83951,8,Yes,2011,6,3,181,26,2,0,3,1,0.0831,3918.0,3668.0,4800.0,3958.0,0,0,1,0
2011-07-01,Friday,12000,544,1777,1308,812,4441,7559,183546,147637,80231,62,No,2011,7,4,182,26,3,0,4,0,0.6299,3982.0,4067.0,997.0,3803.0,1,0,1,0
2011-07-02,Saturday,7559,646,1732,1480,832,4690,2869,206034,135712,96603,23,No,2011,7,5,183,26,3,1,5,0,0.2391,3994.0,4311.0,7559.0,4441.0,2,0,1,0
2011-07-03,Sunday,2869,529,1917,1511,1135,5092,0,213277,157776,101379,1,Yes,2011,7,6,184,26,3,1,6,1,0.0,4056.0,4741.0,2869.0,4690.0,0,0,1,0
2011-07-04,Monday,12000,399,1419,1242,832,3892,8108,169367,120555,79523,67,No,2011,7,0,185,27,3,0,0,0,0.6757,4160.0,4558.0,0.0,5092.0,1,0,1,0
2011-07-05,Tuesday,8108,441,1466,1171,769,3847,4261,162546,128100,65911,35,No,2011,7,1,186,27,3,0,1,0,0.3551,4246.0,4277.0,8108.0,3892.0,2,0,1,0
2011-07-06,Wednesday,4261,402,1131,868,594,2995,1266,132175,103942,65769,10,Yes,2011,7,2,187,27,3,0,2,1,0.1055,4109.0,3578.0,4261.0,3847.0,0,0,1,0
2011-07-07,Thursday,12000,469,1504,1163,821,3957,8043,169424,135050,74526,67,No,2011,7,3,188,27,3,0,3,0,0.6702,4131.0,3600.0,1266.0,2995.0,1,0,1,0
2011-07-08,Friday,8043,409,1443,1015,749,3616,4427,157429,107598,72156,36,No,2011,7,4,189,27,3,0,4,0,0.3689,4013.0,3523.0,8043.0,3957.0,2,0,1,0
2011-07-09,Saturday,4427,502,1735,1217,816,4270,157,191579,129993,105274,1,Yes,2011,7,5,190,27,3,1,5,1,0.0131,3953.0,3948.0,4427.0,3616.0,0,0,1,0
2011-07-10,Sunday,12000,434,1443,1144,811,3832,8168,168813,125826,91177,68,No,2011,7,6,191,27,3,1,6,0,0.6807,3773.0,3906.0,157.0,4270.0,1,0,1,0
2011-07-11,Monday,8168,411,1384,1116,574,3485,4683,144151,123259,71267,39,No,2011,7,0,192,28,3,0,0,0,0.3902,3715.0,3862.0,8168.0,3832.0,2,0,1,0
2011-07-12,Tuesday,4683,425,1628,1175,779,4007,676,169985,116166,75563,5,Yes,2011,7,1,193,28,3,0,1,1,0.0563,3737.0,3775.0,4683.0,3485.0,0,0,1,0
2011-07-13,Wednesday,12000,369,1449,1118,664,3600,8400,156043,111691,64261,70,No,2011,7,2,194,28,3,0,2,0,0.7,3824.0,3697.0,676.0,4007.0,1,0,1,0
2011-07-14,Thursday,8400,415,1358,1152,574,3499,4901,152527,100714,82484,40,No,2011,7,3,195,28,3,0,3,0,0.4084,3758.0,3702.0,8400.0,3600.0,2,0,1,0
2011-07-15,Friday,4901,508,1699,1411,731,4349,552,179632,144248,98690,4,Yes,2011,7,4,196,28,3,0,4,1,0.046,3863.0,3816.0,4901.0,3499.0,0,0,1,0
2011-07-16,Saturday,12000,667,1877,1533,1040,5117,6883,220680,167769,94866,57,No,2011,7,5,197,28,3,1,5,0,0.5736,3984.0,4322.0,552.0,4349.0,1,0,1,0
2011-07-17,Sunday,6883,562,1663,1449,823,4497,2386,205349,138533,98511,19,No,2011,7,6,198,28,3,1,6,0,0.1988,4079.0,4654.0,6883.0,5117.0,2,0,1,0
2011-07-18,Monday,2386,452,1392,1061,507,3412,0,155422,108297,64542,1,Yes,2011,7,0,199,29,3,0,0,1,0.0,4069.0,4342.0,2386.0,4497.0,0,0,1,0
2011-07-19,Tuesday,12000,454,1325,993,543,3315,8685,136600,112533,77244,72,No,2011,7,1,200,29,3,0,1,0,0.7238,3970.0,3741.0,0.0,3412.0,1,0,1,0
2011-07-20,Wednesday,8685,465,1332,983,649,3429,5256,153310,107847,85901,43,No,2011,7,2,201,29,3,0,2,0,0.438,3945.0,3385.0,8685.0,3315.0,2,0,1,0
2011-07-21,Thursday,5256,475,1439,1280,809,4003,1253,173522,136029,91817,10,Yes,2011,7,3,202,29,3,0,3,1,0.1044,4017.0,3582.0,5256.0,3429.0,0,0,1,0
2011-07-22,Friday,12000,566,1552,1260,837,4215,7785,186364,118971,98616,64,No,2011,7,4,203,29,3,0,4,0,0.6488,3998.0,3882.0,1253.0,4003.0,1,0,1,0
2011-07-23,Saturday,7785,655,1964,1519,1126,5264,2521,247284,180635,98641,21,No,2011,7,5,204,29,3,1,5,0,0.2101,4019.0,4494.0,7785.0,4215.0,2,0,1,0
2011-07-24,Sunday,2521,515,1732,1206,791,4244,0,180094,136139,94992,1,Yes,2011,7,6,205,29,3,1,6,1,0.0,3983.0,4574.0,2521.0,5264.0,0,0,1,0
2011-07-25,Monday,12000,363,1471,982,784,3600,8400,158409,107689,77277,70,No,2011,7,0,206,30,3,0,0,0,0.7,4010.0,4369.0,0.0,4244.0,1,0,1,0
2011-07-26,Tuesday,8400,493,1490,1189,854,4026,4374,157101,125154,92464,36,No,2011,7,1,207,30,3,0,1,0,0.3645,4112.0,3957.0,8400.0,3600.0,2,0,1,0
2011-07-27,Wednesday,4374,457,1532,1234,775,3998,376,169409,121632,77616,3,Yes,2011,7,2,208,30,3,0,2,1,0.0313,4193.0,3875.0,4374.0,4026.0,0,0,1,0
2011-07-28,Thursday,12000,502,1263,1006,827,3598,8402,140551,107342,69495,70,No,2011,7,3,209,30,3,0,3,0,0.7002,4135.0,3874.0,376.0,3998.0,1,0,1,0
2011-07-29,Friday,8402,537,1683,1466,768,4454,3948,180598,126343,92399,32,No,2011,7,4,210,30,3,0,4,0,0.329,4169.0,4017.0,8402.0,3598.0,2,0,1,0
2011-07-30,Saturday,3948,514,1712,1336,707,4269,0,174875,130351,108306,1,Yes,2011,7,5,211,30,3,1,5,1,0.0,4027.0,4107.0,3948.0,4454.0,0,0,1,0
2011-07-31,Sunday,12000,469,1715,1213,813,4210,7790,183279,128210,93248,64,No,2011,7,6,212,30,3,1,6,0,0.6492,4022.0,4311.0,0.0,4269.0,1,0,1,0
2011-08-01,Monday,7790,412,1278,1034,547,3271,4519,133575,96619,83156,37,No,2011,8,0,213,31,3,0,0,0,0.3766,3975.0,3917.0,7790.0,4210.0,2,0,1,0
2011-08-02,Tuesday,4519,481,1530,1091,756,3858,661,154482,111280,77496,5,Yes,2011,8,1,214,31,3,0,1,1,0.0551,3951.0,3780.0,4519.0,3271.0,0,0,1,0
2011-08-03,Wednesday,12000,391,1185,995,607,3178,8822,135980,114796,65673,73,No,2011,8,2,215,31,3,0,2,0,0.7352,3834.0,3436.0,661.0,3858.0,1,0,1,0
2011-08-04,Thursday,8822,423,1226,992,659,3300,5522,147135,93262,69822,46,No,2011,8,3,216,31,3,0,3,0,0.4602,3791.0,3445.0,8822.0,3178.0,2,0,1,0
2011-08-05,Friday,5522,533,1577,1333,887,4330,1192,194607,137163,100870,9,Yes,2011,8,4,217,31,3,0,4,1,0.0993,3774.0,3603.0,5522.0,3300.0,0,0,1,0
2011-08-06,Saturday,12000,537,1785,1509,1034,4865,7135,203282,163781,92655,59,No,2011,8,5,218,31,3,1,5,0,0.5946,3859.0,4165.0,1192.0,4330.0,1,0,1,0
2011-08-07,Sunday,7135,512,1743,1289,1093,4637,2498,204088,156591,83213,20,No,2011,8,6,219,31,3,1,6,0,0.2082,3920.0,4611.0,7135.0,4865.0,2,0,1,0
2011-08-08,Monday,2498,362,1155,1007,738,3262,0,153777,116054,76292,1,Yes,2011,8,0,220,32,3,0,0,1,0.0,3919.0,4255.0,2498.0,4637.0,0,0,1,0
2011-08-09,Tuesday,12000,408,1270,1010,667,3355,8645,158843,93196,81582,72,No,2011,8,1,221,32,3,0,1,0,0.7204,3847.0,3751.0,0.0,3262.0,1,0,1,0
2011-08-10,Wednesday,8645,509,1424,1112,731,3776,4869,152117,110274,80938,40,No,2011,8,2,222,32,3,0,2,0,0.4058,3932.0,3464.0,8645.0,3355.0,2,0,1,0
2011-08-11,Thursday,4869,519,1605,1330,593,4047,822,171763,114042,88978,6,Yes,2011,8,3,223,32,3,0,3,1,0.0685,4039.0,3726.0,4869.0,3776.0,0,0,1,0
2011-08-12,Friday,12000,359,1255,953,929,3496,8504,144770,121769,88952,70,No,2011,8,4,224,32,3,0,4,0,0.7087,3920.0,3773.0,822.0,4047.0,1,0,1,0
2011-08-13,Saturday,8504,540,1714,1398,980,4632,3872,197255,144414,103079,32,No,2011,8,5,225,32,3,1,5,0,0.3227,3886.0,4058.0,8504.0,3496.0,2,0,1,0
2011-08-14,Sunday,3872,488,1787,1246,941,4462,0,215241,130856,88521,1,Yes,2011,8,6,226,32,3,1,6,1,0.0,3861.0,4197.0,3872.0,4632.0,0,0,1,0
2011-08-15,Monday,12000,474,1472,1257,817,4020,7980,167888,131287,94247,66,No,2011,8,0,227,33,3,0,0,0,0.665,3970.0,4371.0,0.0,4462.0,1,0,1,0
2011-08-16,Tuesday,7980,482,1481,1232,828,4023,3957,169555,119936,75589,32,No,2011,8,1,228,33,3,0,1,0,0.3298,4065.0,4168.0,7980.0,4020.0,2,0,1,0
2011-08-17,Wednesday,3957,450,1235,1114,590,3389,568,133120,110003,68273,4,Yes,2011,8,2,229,33,3,0,2,1,0.0473,4010.0,3811.0,3957.0,4023.0,0,0,1,0
2011-08-18,Thursday,12000,573,1464,1251,859,4147,7853,172691,141509,74744,65,No,2011,8,3,230,33,3,0,3,0,0.6544,4024.0,3853.0,568.0,3389.0,1,0,1,0
2011-08-19,Friday,7853,402,1370,1053,1003,3828,4025,176741,112810,87339,33,No,2011,8,4,231,33,3,0,4,0,0.3354,4072.0,3788.0,7853.0,4147.0,2,0,1,0
2011-08-20,Saturday,4025,449,1662,1279,1067,4457,0,185181,153768,97541,1,Yes,2011,8,5,232,33,3,1,5,1,0.0,4047.0,4144.0,4025.0,3828.0,0,0,1,0
2011-08-21,Sunday,12000,520,1976,1463,921,4880,7120,211566,161371,93461,59,No,2011,8,6,233,33,3,1,6,0,0.5933,4106.0,4388.0,0.0,4457.0,1,0,1,0
2011-08-22,Monday,7120,445,1313,1150,782,3690,3430,159295,113917,86262,28,No,2011,8,0,234,34,3,0,0,0,0.2858,4059.0,4342.0,7120.0,4880.0,2,0,1,0
2011-08-23,Tuesday,3430,465,1641,1155,953,4214,0,188857,120169,85585,1,Yes,2011,8,1,235,34,3,0,1,1,0.0,4086.0,4261.0,3430.0,3690.0,0,0,1,0
2011-08-24,Wednesday,12000,449,1445,1007,785,3686,8314,146210,116483,93605,69,No,2011,8,2,236,34,3,0,2,0,0.6928,4129.0,3863.0,0.0,4214.0,1,0,1,0
2011-08-25,Thursday,8314,397,1224,985,577,3183,5131,131633,105290,62614,42,No,2011,8,3,237,34,3,0,3,0,0.4276,3991.0,3694.0,8314.0,3686.0,2,0,1,0
2011-08-26,Friday,5131,454,1352,1015,861,3682,1449,162041,104248,68575,12,Yes,2011,8,4,238,34,3,0,4,1,0.1208,3970.0,3517.0,5131.0,3183.0,0,0,1,0
2011-08-27,Saturday,12000,481,1630,1412,1130,4653,7347,180156,146394,91046,61,No,2011,8,5,239,34,3,1,5,0,0.6122,3998.0,3839.0,1449.0,3682.0,1,0,1,0
2011-08-28,Sunday,7347,566,1820,1595,855,4836,2511,210246,146909,118511,20,No,2011,8,6,240,34,3,1,6,0,0.2092,3992.0,4390.0,7347.0,4653.0,2,0,1,0
2011-08-29,Monday,2511,354,1265,900,591,3110,0,137216,94336,63484,1,Yes,2011,8,0,241,35,3,0,0,1,0.0,3909.0,4200.0,2511.0,4836.0,0,0,1,0
2011-08-30,Tuesday,12000,526,1447,1214,711,3898,8102,155869,114540,85120,67,No,2011,8,1,242,35,3,0,1,0,0.6752,3864.0,3948.0,0.0,3110.0,1,0,1,0
2011-08-31,Wednesday,8102,420,1512,1235,647,3814,4288,177143,129060,81096,35,No,2011,8,2,243,35,3,0,2,0,0.3573,3882.0,3607.0,8102.0,3898.0,2,0,1,0
2011-09-01,Thursday,4288,567,1575,1277,638,4057,231,183208,130399,95026,1,Yes,2011,9,3,244,35,3,0,3,1,0.0192,4007.0,3923.0,4288.0,3814.0,0,0,0,0
2011-09-02,Friday,12000,556,1849,1596,1236,5237,6763,217719,184766,106803,56,No,2011,9,4,245,35,3,0,4,0,0.5636,4229.0,4369.0,231.0,4057.0,1,0,0,0
2011-09-03,Saturday,6763,723,1987,1599,923,5232,1531,226793,151820,125720,12,Yes,2011,9,5,246,35,3,1,5,1,0.1276,4312.0,4842.0,6763.0,5237.0,0,0,0,0
2011-09-04,Sunday,12000,590,2160,1603,971,5324,6676,210366,162576,106734,55,No,2011,9,6,247,35,3,1,6,0,0.5563,4382.0,5264.0,1531.0,5232.0,1,0,0,0
2011-09-05,Monday,6676,532,1646,1226,634,4038,2638,177049,126461,87765,21,No,2011,9,0,248,36,3,0,0,0,0.2198,4514.0,4865.0,6676.0,5324.0,2,0,0,0
2011-09-06,Tuesday,2638,587,1695,1248,728,4258,0,186708,125233,103369,1,Yes,2011,9,1,249,36,3,0,1,1,0.0,4566.0,4540.0,2638.0,4038.0,0,0,0,0
2011-09-07,Wednesday,12000,502,1378,1232,668,3780,8220,159986,111751,86044,68,No,2011,9,2,250,36,3,0,2,0,0.685,4561.0,4025.0,0.0,4258.0,1,0,0,0
2011-09-08,Thursday,8220,411,1581,1244,753,3989,4231,185465,124314,81359,35,No,2011,9,3,251,36,3,0,3,0,0.3526,4551.0,4009.0,8220.0,3780.0,2,0,0,0
2011-09-09,Friday,4231,479,1659,1353,885,4376,0,178023,149986,88916,1,Yes,2011,9,4,252,36,3,0,4,1,0.0,4428.0,4048.0,4231.0,3989.0,0,0,0,0
2011-09-10,Saturday,12000,774,1981,1712,1105,5572,6428,225261,175371,128784,53,No,2011,9,5,253,36,3,1,5,0,0.5357,4477.0,4646.0,0.0,4376.0,1,0,0,0
2011-09-11,Sunday,6428,622,2432,1717,1209,5980,448,233385,178491,142853,3,Yes,2011,9,6,254,36,3,1,6,1,0.0373,4570.0,5309.0,6428.0,5572.0,0,0,0,0
2011-09-12,Monday,12000,431,1540,1361,897,4229,7771,171394,141158,80509,64,No,2011,9,0,255,37,3,0,0,0,0.6476,4598.0,5260.0,448.0,5980.0,1,0,0,0
2011-09-13,Tuesday,7771,543,1545,1383,747,4218,3553,181920,130981,86904,29,No,2011,9,1,256,37,3,0,1,0,0.2961,4592.0,4809.0,7771.0,4229.0,2,0,0,0
2011-09-14,Wednesday,3553,539,1671,1303,613,4126,0,184835,123207,93196,1,Yes,2011,9,2,257,37,3,0,2,1,0.0,4641.0,4191.0,3553.0,4218.0,0,0,0,0
2011-09-15,Thursday,12000,533,1689,1125,800,4147,7853,184068,133657,88181,65,No,2011,9,3,258,37,3,0,3,0,0.6544,4664.0,4164.0,0.0,4126.0,1,0,0,0
2011-09-16,Friday,7853,578,2000,1580,769,4927,2926,207021,143944,122219,24,No,2011,9,4,259,37,3,0,4,0,0.2438,4743.0,4400.0,7853.0,4147.0,2,0,0,0
2011-09-17,Saturday,2926,675,2123,1619,959,5376,0,227994,153042,121020,1,Yes,2011,9,5,260,37,3,1,5,1,0.0,4715.0,4817.0,2926.0,4927.0,0,0,0,0
2011-09-18,Sunday,12000,520,1837,1310,1100,4767,7233,200170,148814,108669,60,No,2011,9,6,261,37,3,1,6,0,0.6028,4541.0,5023.0,0.0,5376.0,1,0,0,0
2011-09-19,Monday,7233,539,1673,1318,589,4119,3114,177139,144829,106880,25,No,2011,9,0,262,38,3,0,0,0,0.2595,4526.0,4754.0,7233.0,4767.0,2,0,0,0
2011-09-20,Tuesday,3114,485,1749,1328,1039,4601,0,215788,126328,91677,1,Yes,2011,9,1,263,38,3,0,1,1,0.0,4580.0,4496.0,3114.0,4119.0,0,0,0,0
2011-09-21,Wednesday,12000,572,1650,1342,779,4343,7657,171327,140932,82282,63,No,2011,9,2,264,38,3,0,2,0,0.6381,4611.0,4354.0,0.0,4601.0,1,0,0,0
2011-09-22,Thursday,7657,445,1569,1255,730,3999,3658,169303,140052,88038,30,No,2011,9,3,265,38,3,0,3,0,0.3048,4590.0,4314.0,7657.0,4343.0,2,0,0,0
2011-09-23,Friday,3658,622,2032,1509,1230,5393,0,231734,188802,125866,1,Yes,2011,9,4,266,38,3,0,4,1,0.0,4657.0,4578.0,3658.0,3999.0,0,0,0,0
2011-09-24,Saturday,12000,564,1959,1456,1316,5295,6705,215941,143145,122622,55,No,2011,9,5,267,38,3,1,5,0,0.5588,4645.0,4896.0,0.0,5393.0,1,0,0,0
2011-09-25,Sunday,6705,617,1852,1522,1099,5090,1615,220239,168898,101414,13,Yes,2011,9,6,268,38,3,1,6,1,0.1346,4691.0,5259.0,6705.0,5295.0,0,0,0,0
2011-09-26,Monday,12000,442,1430,1254,840,3966,8034,166454,117651,72483,66,No,2011,9,0,269,39,3,0,0,0,0.6695,4670.0,4784.0,1615.0,5090.0,1,0,0,0
2011-09-27,Tuesday,8034,590,1809,1628,945,4972,3062,219739,150309,118111,25,No,2011,9,1,270,39,3,0,1,0,0.2552,4723.0,4676.0,8034.0,3966.0,2,0,0,0
2011-09-28,Wednesday,3062,453,1672,1151,906,4182,0,181612,134743,101473,1,Yes,2011,9,2,271,39,3,0,2,1,0.0,4700.0,4373.0,3062.0,4972.0,0,0,0,0
2011-09-29,Thursday,12000,482,1587,1195,930,4194,7806,171637,121245,96565,65,No,2011,9,3,272,39,3,0,3,0,0.6505,4727.0,4449.0,0.0,4182.0,1,0,0,0
2011-09-30,Friday,7806,668,1697,1331,1113,4809,2997,192679,147584,95771,24,No,2011,9,4,273,39,3,0,4,0,0.2498,4644.0,4395.0,7806.0,4194.0,2,0,0,0
2011-10-01,Saturday,2997,681,2101,1782,1158,5722,0,246732,199302,124935,1,Yes,2011,10,5,274,39,4,1,5,1,0.0,4705.0,4908.0,2997.0,4809.0,0,1,0,0
2011-10-02,Sunday,12000,591,2068,1727,947,5333,6667,235623,156665,118632,55,No,2011,10,6,275,39,4,1,6,0,0.5556,4740.0,5288.0,0.0,5722.0,1,1,0,0
2011-10-03,Monday,6667,553,1825,1363,1011,4752,1915,208753,163194,99702,15,Yes,2011,10,0,276,40,4,0,0,1,0.1596,4852.0,5269.0,6667.0,5333.0,0,1,0,0
2011-10-04,Tuesday,12000,521,1938,1501,1049,5009,6991,217479,169945,122996,58,No,2011,10,1,277,40,4,0,1,0,0.5826,4857.0,5031.0,1915.0,4752.0,1,1,0,0
2011-10-05,Wednesday,6991,560,1806,1655,1025,5046,1945,198069,150073,104637,16,Yes,2011,10,2,278,40,4,0,2,1,0.1621,4981.0,4936.0,6991.0,5009.0,0,1,0,0
2011-10-06,Thursday,12000,564,1738,1419,1006,4727,7273,218529,129836,89829,60,No,2011,10,3,279,40,4,0,3,0,0.6061,5057.0,4927.0,1945.0,5046.0,1,1,0,0
2011-10-07,Friday,7273,564,2085,1687,896,5232,2041,210866,169811,104632,17,No,2011,10,4,280,40,4,0,4,0,0.1701,5117.0,5002.0,7273.0,4727.0,2,1,0,0
2011-10-08,Saturday,2041,842,2293,1933,1027,6095,0,260055,188403,151847,1,Yes,2011,10,5,281,40,4,1,5,1,0.0,5171.0,5351.0,2041.0,5232.0,0,1,0,0
2011-10-09,Sunday,12000,547,1891,1365,1063,4866,7134,201808,155553,115736,59,No,2011,10,6,282,40,4,1,6,0,0.5945,5104.0,5398.0,0.0,6095.0,1,1,0,0
2011-10-10,Monday,7134,552,1706,1490,824,4572,2562,196615,147867,108962,21,No,2011,10,0,283,41,4,0,0,0,0.2135,5078.0,5178.0,7134.0,4866.0,2,1,0,0
