Days_Since_Refill,Opening_Stock,Prev_Closing,HSD1_Sold,Total_Sold,Target
1,12000,0.0,1992.0,5236.0,0
2,6764,6764.0,1799.0,4682.0,0
0,2082,2082.0,2017.0,5224.0,1
1,12000,0.0,2187.0,5581.0,0
0,6419,6419.0,2319.0,6448.0,1
1,12000,0.0,2720.0,6835.0,0
0,5165,5165.0,1696.0,4782.0,1
1,12000,383.0,2038.0,5161.0,0
2,6839,6839.0,1815.0,4620.0,0
0,2219,2219.0,2047.0,5306.0,1
1,12000,0.0,2030.0,5708.0,0
0,6292,6292.0,2438.0,6185.0,1
1,12000,107.0,2574.0,6644.0,0
0,5356,5356.0,1867.0,4779.0,1
1,12000,577.0,1678.0,4607.0,0
2,7393,7393.0,1586.0,4178.0,0
0,3215,3215.0,1891.0,5285.0,1
1,12000,0.0,2302.0,6306.0,0
0,5694,5694.0,2631.0,7052.0,1
1,12000,0.0,2191.0,5591.0,0
0,6409,6409.0,1834.0,4633.0,1
1,12000,1776.0,1840.0,4575.0,0
2,7425,7425.0,1664.0,4742.0,0
0,2683,2683.0,2123.0,5204.0,1
1,12000,0.0,2054.0,5236.0,0
0,6764,6764.0,2373.0,6023.0,1
1,12000,741.0,2283.0,5953.0,0
0,6047,6047.0,1764.0,4648.0,1
1,12000,1399.0,1943.0,4771.0,0
2,7229,7229.0,1726.0,4842.0,0
0,2387,2387.0,1948.0,4829.0,1
1,12000,0.0,2458.0,6088.0,0
0,5912,5912.0,2445.0,6147.0,1
1,12000,0.0,2348.0,5813.0,0
0,6187,6187.0,1772.0,4658.0,1
1,12000,1529.0,2070.0,5417.0,0
2,6583,6583.0,1631.0,4545.0,0
0,2038,2038.0,1991.0,5362.0,1
1,12000,0.0,1922.0,5421.0,0
0,6579,6579.0,2334.0,5959.0,1
1,12000,620.0,2343.0,6162.0,0
0,5838,5838.0,1740.0,4340.0,1
1,12000,1498.0,1698.0,4734.0,0
2,7266,7266.0,2000.0,5091.0,0
0,2175,2175.0,1968.0,5026.0,1
1,12000,0.0,2113.0,5742.0,0
0,6258,6258.0,2217.0,5956.0,1
1,12000,302.0,2269.0,6188.0,0
0,5812,5812.0,1603.0,4450.0,1
1,12000,1362.0,1761.0,4552.0,0
2,7448,7448.0,1907.0,5394.0,0
0,2054,2054.0,2094.0,5593.0,1
1,12000,0.0,2109.0,5168.0,0
0,6832,6832.0,2095.0,5622.0,1
1,12000,1210.0,2081.0,5918.0,0
0,6082,6082.0,2013.0,5022.0,1
1,12000,1060.0,1653.0,4268.0,0
2,7732,7732.0,1722.0,4667.0,0
0,3065,3065.0,1690.0,4829.0,1
1,12000,0.0,2078.0,5675.0,0
0,6325,6325.0,1999.0,5670.0,1
1,12000,655.0,1856.0,5197.0,0
2,6803,6803.0,1688.0,4285.0,0
0,2518,2518.0,1602.0,4463.0,1
1,12000,0.0,1312.76,3542.0,0
2,8458,8458.0,1798.0,4441.0,0
0,4017,4017.0,1897.0,4678.0,1
1,12000,0.0,1713.0,4611.0,0
2,7389,7389.0,1814.0,5005.0,0
0,2384,2384.0,1573.0,4247.0,1
1,12000,0.0,2002.0,5045.0,0
2,6955,6955.0,1614.0,4255.0,0
0,2700,2700.0,1560.0,4309.0,1
1,12000,0.0,1977.0,5195.0,0
0,6805,6805.0,2129.0,5514.0,1
1,12000,1291.0,2018.0,5032.0,0
2,6968,6968.0,1572.0,4132.0,0
0,2836,2836.0,1741.0,4600.0,1
1,12000,0.0,1547.0,4054.0,0
2,7946,7946.0,1839.0,4761.0,0
0,3185,3185.0,1611.0,4558.0,1
1,12000,0.0,2177.0,5622.0,0
0,6378,6378.0,2017.0,5704.0,1
1,12000,674.0,1650.0,4135.0,0
2,7865,7865.0,1639.0,4059.0,0
0,3806,3806.0,1953.0,4776.0,1
1,12000,0.0,1510.0,4122.0,0
2,7878,7878.0,1972.0,4847.0,0
0,3031,3031.0,2119.0,5170.0,1
1,12000,0.0,2254.0,5516.0,0
2,6484,6484.0,1474.0,4113.0,0
0,2371,2371.0,1951.0,4890.0,1
1,12000,0.0,1988.0,4899.0,0
2,7101,7101.0,1625.0,4326.0,0
0,2775,2775.0,1807.0,5000.0,1
1,12000,0.0,2257.0,5579.0,0
0,6421,6421.0,1996.0,4970.0,1
1,12000,1451.0,1574.0,4259.0,0
2,7741,7741.0,1591.0,4071.0,0
0,3670,3670.0,1566.0,4361.0,1
1,12000,0.0,1778.0,4635.0,0
2,7365,7365.0,1702.0,4524.0,0
0,2841,2841.0,2010.0,5634.0,1
1,12000,0.0,1949.0,5061.0,0
2,6939,6939.0,1473.0,4090.0,0
0,2849,2849.0,1770.0,5049.0,1
1,12000,0.0,1650.0,4226.0,0
2,7774,7774.0,1791.0,4447.0,0
0,3327,3327.0,1985.0,4978.0,1
1,12000,0.0,1978.0,5103.0,0
0,6897,6897.0,1744.0,4916.0,1
1,12000,1981.0,1365.0,3621.0,0
2,8379,8379.0,1720.0,4387.0,0
0,3992,3992.0,1607.0,4118.0,1
1,12000,0.0,1682.0,4725.0,0
2,7275,7275.0,1915.0,4983.0,0
0,2292,2292.0,2175.0,6030.0,1
1,12000,0.0,2129.0,5475.0,0
2,6525,6525.0,1523.0,4269.0,0
0,2256,2256.0,1532.0,3969.0,1
1,12000,0.0,1584.0,4240.0,0
2,7760,7760.0,1555.0,4164.0,0
0,3596,3596.0,1824.0,4661.0,1
1,12000,0.0,2105.0,5828.0,0
0,6172,6172.0,1977.0,5175.0,1
1,12000,997.0,1624.0,4172.0,0
2,7828,7828.0,1378.0,3816.0,0
0,4012,4012.0,1527.0,4249.0,1
1,12000,0.0,1734.0,4490.0,0
2,7510,7510.0,1711.0,4742.0,0
0,2768,2768.0,2075.0,5537.0,1
1,12000,0.0,2433.0,6233.0,0
0,5767,5767.0,1633.0,4141.0,1
1,12000,1626.0,1654.0,4123.0,0
2,7877,7877.0,1465.0,4073.0,0
0,3804,3804.0,1875.0,4599.0,1
1,12000,0.0,1944.0,5005.0,0
0,6995,6995.0,2000.0,5496.0,1
1,12000,1499.0,2064.0,5136.0,0
2,6864,6864.0,1545.0,4164.0,0
0,2700,2700.0,1736.0,4382.0,1
1,12000,0.0,1627.0,4208.0,0
2,7792,7792.0,1787.0,4440.0,0
0,3352,3352.0,1796.0,4878.0,1
1,12000,0.0,2212.0,5855.0,0
0,6145,6145.0,1825.0,4841.0,1
1,12000,1304.0,1363.0,3676.0,0
2,8324,8324.0,1795.0,4689.0,0
0,3635,3635.0,1834.0,4538.0,1
1,12000,0.0,1830.0,4778.0,0
0,7222,7222.0,2352.0,5750.0,1
1,12000,1472.0,2259.0,5540.0,0
0,6460,6460.0,2053.0,5570.0,1
1,12000,890.0,1593.0,4444.0,0
2,7556,7556.0,1516.0,4091.0,0
0,3465,3465.0,1509.0,3900.0,1
1,12000,0.0,2091.0,5105.0,0
0,6895,6895.0,1993.0,5337.0,1
1,12000,1558.0,2271.0,5964.0,0
0,6036,6036.0,2325.0,5718.0,1
1,12000,318.0,1693.0,4538.0,0
2,7462,7462.0,1755.0,4918.0,0
0,2544,2544.0,1791.0,4606.0,1
1,12000,0.0,1822.0,4938.0,0
2,7062,7062.0,1922.0,4933.0,0
0,2129,2129.0,2218.0,5758.0,1
1,12000,0.0,2236.0,6127.0,0
0,5873,5873.0,1581.0,4209.0,1
1,12000,1664.0,2000.0,5292.0,0
2,6708,6708.0,1846.0,4685.0,0
0,2023,2023.0,2010.0,4978.0,1
1,12000,0.0,1876.0,5303.0,0
0,6697,6697.0,2285.0,6349.0,1
1,12000,348.0,1981.0,5557.0,0
2,6443,6443.0,1659.0,4240.0,0
0,2203,2203.0,1892.0,4950.0,1
1,12000,0.0,2013.0,5059.0,0
0,6941,6941.0,1913.0,5313.0,1
1,12000,1628.0,2082.0,5529.0,0
0,6471,6471.0,2341.0,5988.0,1
1,12000,483.0,2318.0,5907.0,0
0,6093,6093.0,1658.0,4722.0,1
1,12000,1371.0,1693.0,4645.0,0
2,7355,7355.0,1720.0,4421.0,0
0,2934,2934.0,1791.0,4847.0,1
1,12000,0.0,2049.0,5717.0,0
0,6283,6283.0,2221.0,6141.0,1
1,12000,142.0,2244.0,5641.0,0
0,6359,6359.0,1759.0,4395.0,1
1,12000,1964.0,1934.0,4893.0,0
2,7107,7107.0,1773.0,4847.0,0
0,2260,2260.0,1880.0,4898.0,1
1,12000,0.0,1804.0,5115.0,0
0,6885,6885.0,2204.0,6134.0,1
1,12000,751.0,2366.0,5776.0,0
0,6224,6224.0,1835.0,4751.0,1
1,12000,1473.0,1929.0,5124.0,0
2,6876,6876.0,1676.0,4580.0,0
0,2296,2296.0,1573.0,4444.0,1
1,12000,0.0,2119.0,5180.0,0
0,6820,6820.0,2395.0,5885.0,1
1,12000,935.0,2056.0,5756.0,0
0,6244,6244.0,1650.0,4428.0,1
1,12000,1816.0,1727.0,4758.0,0
2,7242,7242.0,1901.0,4730.0,0
0,2512,2512.0,1825.0,4953.0,1
1,12000,0.0,2047.0,5285.0,0
0,6715,6715.0,2302.0,5987.0,1
1,12000,728.0,2226.0,5446.0,0
0,6554,6554.0,1839.0,4917.0,1
1,12000,1637.0,1856.0,4671.0,0
2,7329,7329.0,1619.0,4245.0,0
0,3084,3084.0,1851.0,4569.0,1
1,12000,0.0,2104.0,5503.0,0
0,6497,6497.0,2065.0,5470.0,1
1,12000,1027.0,2130.0,5357.0,0
2,6643,6643.0,1724.0,4602.0,0
0,2041,2041.0,1531.0,4305.0,1
1,12000,0.0,1645.0,4564.0,0
2,7436,7436.0,1946.0,5066.0,0
0,2370,2370.0,1847.0,5274.0,1
1,12000,0.0,2453.0,6043.0,0
0,5957,5957.0,2148.0,5810.0,1
1,12000,147.0,1799.0,4664.0,0
2,7336,7336.0,1928.0,5064.0,0
0,2272,2272.0,1749.0,4743.0,1
1,12000,0.0,1907.0,4764.0,0
2,7236,7236.0,1748.0,4966.0,0
0,2270,2270.0,2373.0,6136.0,1
1,12000,0.0,2107.0,5861.0,0
0,6139,6139.0,1584.0,4498.0,1
1,12000,1641.0,1631.0,4008.0,0
2,7992,7992.0,1663.0,4473.0,0
0,3519,3519.0,1765.0,4437.0,1
1,12000,0.0,2017.0,5527.0,0
0,6473,6473.0,2122.0,6023.0,1
1,12000,450.0,2336.0,5813.0,0
0,6187,6187.0,1737.0,4393.0,1
1,12000,1794.0,1669.0,4766.0,0
2,7234,7234.0,1536.0,4198.0,0
0,3036,3036.0,1850.0,4526.0,1
1,12000,0.0,2217.0,5454.0,0
0,6546,6546.0,1891.0,4804.0,1
1,12000,1742.0,1620.0,4429.0,0
2,7571,7571.0,1383.0,3480.52,0
0,4114,4114.0,1345.0,3639.0,1
1,12000,475.0,1347.0,3665.0,0
2,8335,8335.0,1312.76,3480.52,0
0,5230,5230.0,1840.0,4779.0,1
1,12000,451.0,2026.0,5009.0,0
2,6991,6991.0,1683.0,4371.0,0
0,2620,2620.0,1430.0,3879.0,1
1,12000,0.0,1546.0,4191.0,0
2,7809,7809.0,1517.0,3714.0,0
0,4095,4095.0,1369.0,3779.0,1
1,12000,316.0,1482.0,4049.0,0
2,7951,7951.0,1573.0,4402.0,0
0,3549,3549.0,1733.0,4645.0,1
1,12000,0.0,1468.0,3583.0,0
2,8417,8417.0,1389.0,3766.0,0
0,4651,4651.0,1399.0,3639.0,1
1,12000,1012.0,1579.0,4249.0,0
2,7751,7751.0,1737.0,4543.0,0
0,3208,3208.0,1987.0,5009.0,1
1,12000,0.0,1829.0,4698.0,0
2,7302,7302.0,1312.76,3506.0,0
0,3796,3796.0,1519.0,4125.0,1
1,12000,0.0,1384.0,3480.52,0
2,8526,8526.0,1559.0,4177.0,0
0,4349,4349.0,1717.0,4304.0,1
1,12000,45.0,1873.0,5078.0,0
2,6922,6922.0,1509.0,4251.0,0
0,2671,2671.0,1312.76,3512.0,1
1,12000,0.0,1494.0,3661.0,0
2,8339,8339.0,1487.0,3641.0,0
0,4698,4698.0,1440.0,3761.0,1
1,12000,937.0,1681.0,4160.0,0
2,7840,7840.0,2112.0,5345.0,0
0,2495,2495.0,1675.0,4662.0,1
1,12000,0.0,1437.0,3799.0,0
2,8201,8201.0,1401.0,3968.0,0
0,4233,4233.0,1452.0,3786.0,1
1,12000,447.0,1480.0,3832.0,0
2,8168,8168.0,1976.0,4886.0,0
0,3282,3282.0,1519.0,4287.0,1
1,12000,0.0,1788.0,4962.0,0
2,7038,7038.0,1536.0,3816.0,0
0,3222,3222.0,1377.0,3480.52,1
1,12000,0.0,1458.0,3996.0,0
2,8004,8004.0,1403.0,3665.0,0
0,4339,4339.0,1887.0,4704.0,1
1,12000,0.0,1736.0,4351.0,0
2,7649,7649.0,1806.0,4828.0,0
0,2821,2821.0,1316.0,3712.0,1
1,12000,0.0,1528.0,3889.0,0
2,8111,8111.0,1405.0,3831.0,0
0,4280,4280.0,1366.0,3840.0,1
1,12000,440.0,1520.0,3747.0,0
2,8253,8253.0,2073.0,5468.0,0
0,2785,2785.0,1809.0,4702.0,1
1,12000,0.0,1411.0,3684.0,0
2,8316,8316.0,1312.76,3480.52,0
0,4839,4839.0,1389.0,3638.0,1
1,12000,1201.0,1452.0,4128.0,0
2,7872,7872.0,1928.0,4760.0,0
0,3112,3112.0,1707.0,4618.0,1
1,12000,0.0,1854.0,5021.0,0
2,6979,6979.0,1312.76,3480.52,0
0,3620,3620.0,1377.0,3859.0,1
1,12000,0.0,1384.0,3923.0,0
2,8077,8077.0,1312.76,3480.52,0
0,4629,4629.0,1594.0,4197.0,1
1,12000,432.0,1879.0,5175.0,0
2,6825,6825.0,1715.0,4434.0,0
0,2391,2391.0,1525.0,3728.0,1
1,12000,0.0,1464.0,3872.0,0
2,8128,8128.0,1379.0,3589.0,0
0,4539,4539.0,1367.0,3819.0,1
1,12000,720.0,1803.0,4618.0,0
2,7382,7382.0,2019.0,4953.0,0
0,2429,2429.0,1871.0,4926.0,1
1,12000,0.0,1323.0,3480.52,0
2,8585,8585.0,1338.0,3806.0,0
0,4779,4779.0,1312.76,3480.52,1
1,12000,1720.0,1381.0,3939.0,0
2,8061,8061.0,1676.0,4482.0,0
0,3579,3579.0,1942.0,5279.0,1
1,12000,0.0,1882.0,4740.0,0
2,7260,7260.0,1484.0,4185.0,0
0,3075,3075.0,1393.0,3966.0,1
1,12000,0.0,1355.0,3504.0,0
2,8496,8496.0,1386.0,3618.0,0
0,4878,4878.0,1465.0,4102.0,1
1,12000,776.0,1777.0,4868.0,0
2,7132,7132.0,1927.0,5117.0,0
0,2015,2015.0,1511.0,3797.0,1
1,12000,0.0,1532.0,3849.0,0
2,8151,8151.0,1663.0,4398.0,0
0,3753,3753.0,1495.0,4120.0,1
1,12000,0.0,1837.0,4746.0,0
0,7254,7254.0,2083.0,5671.0,1
1,12000,1583.0,1848.0,5013.0,0
0,6987,6987.0,1931.0,5057.0,1
1,12000,1930.0,1788.0,4429.0,0
2,7571,7571.0,1522.0,4242.0,0
0,3329,3329.0,1778.0,4409.0,1
1,12000,0.0,1720.0,4567.0,0
0,7433,7433.0,2215.0,5491.0,1
1,12000,1942.0,2394.0,5897.0,0
0,6103,6103.0,1549.0,4361.0,1
1,12000,1742.0,1713.0,4661.0,0
2,7339,7339.0,1652.0,4174.0,0
0,3165,3165.0,1754.0,4683.0,1
1,12000,0.0,1794.0,4619.0,0
0,7381,7381.0,2215.0,5622.0,1
1,12000,1759.0,2492.0,6154.0,0
0,5846,5846.0,1587.0,4416.0,1
1,12000,1430.0,1759.0,4666.0,0
2,7334,7334.0,1666.0,4252.0,0
0,3082,3082.0,1713.0,4411.0,1
1,12000,0.0,1816.0,4879.0,0
2,7121,7121.0,1740.0,4588.0,0
0,2533,2533.0,2013.0,5534.0,1
1,12000,0.0,1855.0,4754.0,0
2,7246,7246.0,1868.0,5071.0,0
0,2175,2175.0,1957.0,5033.0,1
1,12000,0.0,1993.0,5065.0,0
0,6935,6935.0,2184.0,5361.0,1
1,12000,1574.0,2368.0,6529.0,0
0,5471,5471.0,2202.0,5521.0,1
1,12000,0.0,1560.0,4459.0,0
2,7541,7541.0,1707.0,4770.0,0
0,2771,2771.0,2020.0,5006.0,1
1,12000,0.0,1905.0,4971.0,0
0,7029,7029.0,2118.0,5663.0,1
1,12000,1366.0,2404.0,6229.0,0
0,5771,5771.0,2441.0,6539.0,1
1,12000,0.0,1548.0,4179.0,0
2,7821,7821.0,1923.0,5138.0,0
0,2683,2683.0,1874.0,5164.0,1
1,12000,0.0,1709.0,4766.0,0
0,7234,7234.0,2030.0,5712.0,1
1,12000,1522.0,2700.0,6718.0,0
0,5282,5282.0,2406.0,6326.0,1
1,12000,0.0,1996.0,4998.0,0
0,7002,7002.0,2117.0,5194.0,1
1,12000,1808.0,1868.0,5136.0,0
0,6864,6864.0,1972.0,4867.0,1
1,12000,1997.0,2345.0,5930.0,0
0,6070,6070.0,2608.0,6756.0,1
1,12000,0.0,1955.0,5310.0,0
0,6690,6690.0,1985.0,4912.0,1
1,12000,1778.0,1907.0,4732.0,0
2,7268,7268.0,1978.0,4899.0,0
0,2369,2369.0,1664.0,4721.0,1
1,12000,0.0,2290.0,5610.0,0
0,6390,6390.0,2482.0,6092.0,1
1,12000,298.0,2207.0,5933.0,0
0,6067,6067.0,1961.0,4892.0,1
1,12000,1175.0,1823.0,4503.0,0
2,7497,7497.0,2072.0,5116.0,0
0,2381,2381.0,2070.0,5483.0,1
1,12000,0.0,2189.0,5362.0,0
0,6638,6638.0,2321.0,6295.0,1
1,12000,343.0,2390.0,6017.0,0
0,5983,5983.0,1815.0,4622.0,1
1,12000,1361.0,1764.0,4928.0,0
2,7072,7072.0,1719.0,4878.0,0
0,2194,2194.0,1798.0,4725.0,1
1,12000,0.0,2223.0,5806.0,0
0,6194,6194.0,2560.0,6969.0,1
1,12000,0.0,2471.0,6285.0,0
0,5715,5715.0,1807.0,4798.0,1
1,12000,917.0,2108.0,5563.0,0
0,6437,6437.0,1633.0,4638.0,1
1,12000,1799.0,1980.0,5126.0,0
0,6874,6874.0,2207.0,5553.0,1
1,12000,1321.0,2505.0,6508.0,0
0,5492,5492.0,1992.0,5541.0,1
1,12000,0.0,1926.0,5003.0,0
0,6997,6997.0,1944.0,5042.0,1
1,12000,1955.0,1941.0,5250.0,0
0,6750,6750.0,1986.0,5341.0,1
1,12000,1409.0,2242.0,5816.0,0
0,6184,6184.0,2414.0,6259.0,1
1,12000,0.0,1965.0,4908.0,0
2,7092,7092.0,1597.0,4267.0,0
0,2825,2825.0,1528.0,4178.0,1
1,12000,0.0,1512.0,4039.0,0
2,7961,7961.0,1842.0,4543.0,0
0,3418,3418.0,1833.0,4844.0,1
1,12000,0.0,2284.0,5927.0,0
0,6073,6073.0,2199.0,5557.0,1
1,12000,516.0,1708.0,4241.0,0
2,7759,7759.0,1566.0,4193.0,0
0,3566,3566.0,1664.0,4580.0,1
1,12000,0.0,1873.0,4611.0,0
2,7389,7389.0,1761.0,4719.0,0
0,2670,2670.0,2193.0,5550.0,1
1,12000,0.0,1659.0,4402.0,0
2,7598,7598.0,1677.0,4226.0,0
0,3372,3372.0,1559.0,4444.0,1
1,12000,0.0,1369.0,3690.0,0
2,8310,8310.0,1768.0,4553.0,0
0,3757,3757.0,1870.0,4948.0,1
1,12000,0.0,1935.0,5256.0,0
0,6744,6744.0,2163.0,5412.0,1
1,12000,1332.0,1512.0,4225.0,0
2,7775,7775.0,1738.0,4635.0,0
0,3140,3140.0,1637.0,4504.0,1
1,12000,0.0,1559.0,4350.0,0
2,7650,7650.0,1956.0,5094.0,0
0,2556,2556.0,2154.0,5413.0,1
1,12000,0.0,1951.0,5093.0,0
2,6907,6907.0,1498.0,3801.0,0
0,3106,3106.0,1603.0,4358.0,1
1,12000,0.0,1593.0,4245.0,0
2,7755,7755.0,1678.0,4501.0,0
0,3254,3254.0,1957.0,5051.0,1
1,12000,0.0,2233.0,6210.0,0
0,5790,5790.0,2212.0,5498.0,1
1,12000,292.0,1647.0,4260.0,0
2,7740,7740.0,1855.0,4946.0,0
0,2794,2794.0,1490.0,4248.0,1
1,12000,0.0,1775.0,4675.0,0
2,7325,7325.0,1875.0,5191.0,0
0,2134,2134.0,2482.0,6533.0,1
1,12000,0.0,1956.0,5011.0,0
2,6989,6989.0,1585.0,4266.0,0
0,2723,2723.0,1698.0,4452.0,1
1,12000,0.0,1709.0,4391.0,0
2,7609,7609.0,1769.0,4795.0,0
0,2814,2814.0,2122.0,5230.0,1
1,12000,0.0,2628.0,6413.0,0
0,5587,5587.0,1804.0,5049.0,1
1,12000,538.0,1367.0,3771.0,0
2,8229,8229.0,1949.0,5015.0,0
0,3214,3214.0,1459.0,4109.0,1
1,12000,0.0,1757.0,4410.0,0
2,7590,7590.0,1965.0,5030.0,0
0,2560,2560.0,2126.0,5550.0,1
1,12000,0.0,1964.0,4841.0,0
2,7159,7159.0,1775.0,4431.0,0
0,2728,2728.0,1596.0,4403.0,1
1,12000,0.0,1717.0,4873.0,0
2,7127,7127.0,1729.0,4665.0,0
0,2462,2462.0,2149.0,5651.0,1
1,12000,0.0,2130.0,5349.0,0
0,6651,6651.0,2186.0,5688.0,1
1,12000,963.0,1685.0,4326.0,0
2,7674,7674.0,1694.0,4637.0,0
0,3037,3037.0,1582.0,4159.0,1
1,12000,0.0,1916.0,4692.0,0
0,7308,7308.0,2057.0,5630.0,1
1,12000,1678.0,2017.0,5078.0,0
0,6922,6922.0,1978.0,5297.0,1
1,12000,1625.0,1616.0,4048.0,0
2,7952,7952.0,1586.0,4372.0,0
0,3580,3580.0,1517.0,4223.0,1
1,12000,0.0,1835.0,5230.0,0
0,6770,6770.0,1929.0,5219.0,1
1,12000,1551.0,2146.0,5757.0,0
0,6243,6243.0,2134.0,5948.0,1
1,12000,295.0,1638.0,4351.0,0
2,7649,7649.0,1860.0,4807.0,0
0,2842,2842.0,2060.0,5350.0,1
1,12000,0.0,1749.0,4540.0,0
2,7460,7460.0,1946.0,4954.0,0
0,2506,2506.0,2460.0,6182.0,1
1,12000,0.0,2023.0,5174.0,0
2,6826,6826.0,1642.0,4452.0,0
0,2374,2374.0,1848.0,4797.0,1
1,12000,0.0,1496.0,3952.0,0
2,8048,8048.0,1913.0,4986.0,0
0,3062,3062.0,1848.0,4884.0,1
1,12000,0.0,2433.0,6260.0,0
0,5740,5740.0,2307.0,6426.0,1
1,12000,0.0,1748.0,4461.0,0
2,7539,7539.0,1725.0,4625.0,0
0,2914,2914.0,1745.0,4578.0,1
1,12000,0.0,2010.0,5085.0,0
0,6915,6915.0,2104.0,5321.0,1
1,12000,1594.0,2196.0,6032.0,0
0,5968,5968.0,2238.0,5901.0,1
1,12000,67.0,1572.0,4401.0,0
2,7599,7599.0,1556.0,4176.0,0
0,3423,3423.0,1864.0,5006.0,1
1,12000,0.0,1934.0,4927.0,0
0,7073,7073.0,2018.0,5450.0,1
1,12000,1623.0,2303.0,6574.0,0
0,5426,5426.0,2083.0,5369.0,1
1,12000,57.0,1637.0,4391.0,0
2,7609,7609.0,1973.0,5076.0,0
0,2533,2533.0,1782.0,4642.0,1
1,12000,0.0,1918.0,5100.0,0
0,6900,6900.0,2123.0,5516.0,1
1,12000,1384.0,2622.0,6601.0,0
0,5399,5399.0,2214.0,5763.0,1
1,12000,0.0,1766.0,4964.0,0
2,7036,7036.0,1716.0,4367.0,0
0,2669,2669.0,1728.0,4707.0,1
1,12000,0.0,2322.0,5683.0,0
0,6317,6317.0,2137.0,5466.0,1
1,12000,851.0,2066.0,5694.0,0
0,6306,6306.0,2568.0,6427.0,1
1,12000,0.0,1929.0,4899.0,0
2,7101,7101.0,1951.0,4974.0,0
0,2127,2127.0,1812.0,5051.0,1
1,12000,0.0,2036.0,5591.0,0
0,6409,6409.0,1813.0,5109.0,1
1,12000,1300.0,2363.0,6273.0,0
0,5727,5727.0,2175.0,5948.0,1
1,12000,0.0,1726.0,4270.0,0
2,7730,7730.0,1782.0,4504.0,0
0,3226,3226.0,2065.0,5113.0,1
1,12000,0.0,2319.0,5862.0,0
0,6138,6138.0,2278.0,5721.0,1
1,12000,417.0,2228.0,5985.0,0
0,6015,6015.0,2113.0,5953.0,1
1,12000,62.0,1608.0,4524.0,0
2,7476,7476.0,1757.0,4989.0,0
0,2487,2487.0,1943.0,4784.0,1
1,12000,0.0,1955.0,4779.0,0
0,7221,7221.0,2181.0,5468.0,1
1,12000,1753.0,2203.0,6275.0,0
0,5725,5725.0,1852.0,5277.0,1
1,12000,448.0,1957.0,5122.0,0
2,6878,6878.0,1830.0,4497.0,0
0,2381,2381.0,1893.0,4745.0,1
1,12000,0.0,2179.0,5360.0,0
0,6640,6640.0,2226.0,5481.0,1
1,12000,1159.0,2176.0,5852.0,0
0,6148,6148.0,2081.0,5689.0,1
1,12000,459.0,1726.0,4824.0,0
2,7176,7176.0,2017.0,4935.0,0
0,2241,2241.0,1850.0,4741.0,1
1,12000,0.0,1843.0,4891.0,0
2,7109,7109.0,2026.0,5008.0,0
0,2101,2101.0,2041.0,5010.0,1
1,12000,0.0,2226.0,5448.0,0
2,6552,6552.0,1572.0,4325.0,0
0,2227,2227.0,1700.0,4395.0,1
1,12000,0.0,1713.0,4725.0,0
0,7275,7275.0,1969.0,5338.0,1
1,12000,1937.0,2008.0,5641.0,0
0,6359,6359.0,2628.0,6414.0,1
1,12000,0.0,2076.0,5541.0,0
0,6459,6459.0,1730.0,4583.0,1
1,12000,1876.0,1557.0,4285.0,0
2,7715,7715.0,1750.0,4627.0,0
0,3088,3088.0,1704.0,4366.0,1
1,12000,0.0,1978.0,5496.0,0
0,6504,6504.0,2403.0,6232.0,1
1,12000,272.0,2390.0,6319.0,0
0,5681,5681.0,1761.0,4677.0,1
1,12000,1004.0,2012.0,4937.0,0
2,7063,7063.0,1863.0,4748.0,0
0,2315,2315.0,1644.0,4536.0,1
1,12000,0.0,2212.0,5648.0,0
0,6352,6352.0,2469.0,6570.0,1
1,12000,0.0,2424.0,6399.0,0
0,5601,5601.0,1795.0,4586.0,1
1,12000,1015.0,1685.0,4524.0,0
2,7476,7476.0,1835.0,4643.0,0
0,2833,2833.0,2014.0,5224.0,1
1,12000,0.0,1876.0,5297.0,0
0,6703,6703.0,2300.0,6495.0,1
1,12000,208.0,1786.0,4900.0,0
2,7100,7100.0,1557.0,4149.0,0
0,2951,2951.0,1595.0,3998.0,1
1,12000,0.0,1374.0,3795.0,0
2,8205,8205.0,1441.0,3731.0,0
0,4474,4474.0,1682.0,4469.0,1
1,12000,5.0,1627.0,4281.0,0
2,7719,7719.0,1471.0,4195.0,0
0,3524,3524.0,1673.0,4578.0,1
1,12000,0.0,1715.0,4280.0,0
2,7720,7720.0,1482.0,3795.0,0
0,3925,3925.0,1312.76,3525.0,1
1,12000,400.0,1453.0,3930.0,0
2,8070,8070.0,1913.0,4900.0,0
0,3170,3170.0,1879.0,5206.0,1
1,12000,0.0,1568.0,4222.0,0
2,7778,7778.0,1519.0,4130.0,0
0,3648,3648.0,1408.0,3841.0,1
1,12000,0.0,1763.0,4351.0,0
2,7649,7649.0,1801.0,4505.0,0
0,3144,3144.0,1934.0,5014.0,1
1,12000,0.0,1647.0,4294.0,0
2,7706,7706.0,1372.0,3493.0,0
0,4213,4213.0,1450.0,3811.0,1
1,12000,402.0,1536.0,3749.0,0
2,8251,8251.0,1520.0,3709.0,0
0,4542,4542.0,1760.0,4690.0,1
1,12000,0.0,1657.0,4735.0,0
2,7265,7265.0,1829.0,4539.0,0
0,2726,2726.0,1312.76,3480.52,1
1,12000,0.0,1516.0,3805.0,0
2,8195,8195.0,1400.0,3854.0,0
0,4341,4341.0,1332.0,3715.0,1
1,12000,626.0,1790.0,5016.0,0
2,6984,6984.0,1709.0,4810.0,0
